Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.11000 0.05000 1.85625 1.50000 0.33000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.35623 0.22845 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.35623 0.21689 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.31274 0.21689 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.01000 0.31274 0.20126 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.31274 0.19704 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.27784 0.19704 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.27784 0.18528 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.27784 0.20248 0.40000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.27784 0.19839 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.24993 0.19839 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.01000 0.24993 0.37304 1.60000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.01000 0.24993 0.32696 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.24993 0.28987 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.24993 0.26428 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.22793 0.26428 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.22793 0.23941 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.07000 0.06000 0.22793 0.22671 0.31000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.21015 0.22671 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.01000 0.21015 0.20917 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.21015 0.19505 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.21015 0.18368 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.21015 0.18513 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.19571 0.18513 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.19571 0.25570 0.80000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.19571 0.23250 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.01000 0.19571 0.22193 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.18434 0.22193 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.18434 0.20532 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.18434 0.19195 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.18434 0.18119 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.07000 0.06000 0.18434 0.18719 0.31000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.18434 0.17735 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.18434 0.18071 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.01000 0.17505 0.18071 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.17505 0.17214 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.17505 0.16524 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.17505 0.15968 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.17505 0.15521 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.07000 0.06000 0.17505 0.16628 0.31000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.17505 0.16052 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.01000 0.17505 0.15589 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.17505 0.16473 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16753 0.16473 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.16753 0.15927 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.16753 0.16736 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16152 0.16736 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.01000 0.16152 0.16139 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.16152 0.15659 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16152 0.16542 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.15671 0.16542 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.07000 0.04000 0.15671 0.19961 0.25000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15671 0.37402 1.60000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.15671 0.32775 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15671 0.29051 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.01000 0.15671 0.26052 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15671 0.23639 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15671 0.21696 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.15671 0.21076 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.07000 0.04000 0.15976 0.21076 0.25000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.15976 0.19633 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.15976 0.19525 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15545 0.19525 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15545 0.18384 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15545 0.17466 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.15545 0.16727 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.15545 0.16132 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.07000 0.04000 0.15545 0.16319 0.25000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.00000 0.02000 0.15545 0.55804 3.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.15545 0.47589 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15545 0.40976 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15545 0.35652 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15545 0.31545 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.15260 0.31545 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.15260 0.28060 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.15260 0.25854 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16255 0.25854 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.07000 0.04000 0.16466 0.25854 0.25000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.16466 0.23479 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.16466 0.22404 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15952 0.22404 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15952 0.20702 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.15952 0.19332 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.15952 0.19299 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15524 0.19299 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.15524 0.18203 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15524 0.17320 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15524 0.16609 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15524 0.17263 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.15173 0.17263 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.08000 0.03000 0.15173 0.19007 0.23000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.14900 0.19007 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14900 0.17968 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.14900 0.17131 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14900 0.16457 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14900 0.15914 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14900 0.15478 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.14900 0.16422 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.08000 0.03000 0.15069 0.16422 0.23000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.15069 0.15886 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15069 0.15455 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15069 0.15108 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15069 0.14829 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.15069 0.15933 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14801 0.15933 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.14801 0.15493 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.14801 0.15138 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.08000 0.03000 0.14801 0.15253 0.23000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14801 0.14945 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14801 0.16024 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14588 0.16024 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.14588 0.15566 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14588 0.16492 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14419 0.16492 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.14419 0.15943 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.00000 0.02000 0.14419 0.55501 3.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.14419 0.47345 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.08000 0.03000 0.14419 0.41179 0.23000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14419 0.35816 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14419 0.31682 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.14361 0.31682 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14361 0.28170 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14361 0.25344 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.14361 0.23068 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14361 0.22122 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.08000 0.03000 0.14666 0.22122 0.23000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14666 0.20475 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14666 0.19149 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.14666 0.18081 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14666 0.17222 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.02000 0.14666 0.16531 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14666 0.15974 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14666 0.18192 0.40000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14666 0.17311 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.08000 0.03000 0.14666 0.20069 0.46000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14666 0.18822 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.14666 0.17819 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14666 0.17011 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.14666 0.17575 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14487 0.17575 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14487 0.16814 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.14487 0.17430 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14343 0.17430 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14343 0.16697 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.14343 0.16108 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14343 0.15634 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14343 0.23252 0.80000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.14343 0.21384 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14343 0.19881 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.00000 0.14343 0.19732 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15578 0.19732 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.15228 0.19732 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15228 0.18551 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.08000 0.03000 0.15228 0.21067 0.46000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.15228 0.19625 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.00000 0.15228 0.18465 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15228 0.18658 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14942 0.18658 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.14942 0.17687 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14942 0.18078 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.14711 0.18078 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.00000 0.14711 0.17220 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14711 0.16528 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14711 0.15972 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14711 0.16795 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.14519 0.16795 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14519 0.16187 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.08000 0.04000 0.14519 0.17709 0.27000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.14371 0.17709 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.00000 0.14371 0.16922 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14371 0.16289 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14371 0.15779 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14371 0.15369 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.14371 0.16347 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14245 0.16347 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.08000 0.04000 0.14245 0.16759 0.27000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.00000 0.14245 0.16158 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14245 0.15674 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.01000 0.14245 0.16577 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14146 0.16577 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14146 0.16011 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.14146 0.15556 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14146 0.15189 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14146 0.14894 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.01000 0.14146 0.14656 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14146 0.14465 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.14146 0.14311 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 1.47000 1.29000 0.14146 1.88854 13.30000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.08000 0.04000 0.14146 1.55627 0.27000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14146 1.27947 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.00000 0.14146 1.08330 0.40000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14146 0.92539 0.40000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.01000 0.14146 0.77161 0.20000 0 FAILURE
